"Prop Type","Status","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# Rms","Age","Floor Area -Grand Total","Area","Zoning","Type","Total Bedrooms","Total Baths","Class","Days On Market","List Date","Lot Sz (Sq.Ft.)","View","VOW Comment","Agent Hit Count","Approx.Yr of Renos/Addns","Broker Reciprocity","Commission","Dwelling Classification","Fire Sprinkler System","Fireplaces","Flood Plain","Internet Remarks","List Price","Neighborhood Code","Public Remarks","Realtor Remarks","Sold Price","Sold Price per SqFt","Parking Places - Total","Gross Taxes","Dist to School/School Bus","Distance to Pub/Rapid Tr","Owner Name","Protected Owner Name","No. Floor Levels"
"Residential Attached","S","Main","$1,250,000","2017","APTU","1","7","4","1,091","Vancouver East","RS-1","Apartment/Condo","2","2","Residential Attached","5","5/4/2021","0.00","Yes","No",,,"Y","3.255% ON THE 1ST $100,000/1.1625% ON THE BAL","Attached",,"0","No",,"$1,250,000",,"JAMES WALK by Mosaic - 2 Bdrm/2 Bath + flex rm sub-penthouse fully air conditioned city home w/ mtn views from 8’ windows in like new condition. 10' high ceilings w/ architectural trims, crown mouldings & baseboard trim, w/ black, white & brass accents make this home modern yet classic. 1,091 sf of living space + approx 78 sf private outdoor space. The 2 bdrms separated for privacy, radiant in-floor heat, high ceilings + tall windows bring in tons of natural light. The peninsula kitchen w/ a Bertazzoni gas range,custom full-height pantry, track lighting, custom closets & cabinetry in the entryway are some of the many features. Located just off Main Street, nr Hillcrest Comm Centre, you'll love the proximity to Riley Pk, shops & cafes on Main & Cambie + gd schools. Pets & rentals allowed.","Meas. approx. Pets and rentals with restrictions. Pkg #8 & locker #28. Shows like new. Full Covid protocol. Showings by appt withTouchbase please - Docs @ https://tinyurl.com/kaxxdpb7 - Form B ordered","$1,250,000","$1,145.74","1","$3,133.39",".2 MILE","1 BLK","HARRY HAL LOUIS ORECK & CATHERINE ELIZABETH MUNOZ-SMITH",,"1"
"Residential Detached","S","Cottonwood MR","$1,250,000","2016","HOUSE","1","13","5","3,441","Maple Ridge","RS1-B","House/Single Family","4","4","Residential Detached","6","5/4/2021","3,798.00","Yes","No",,,"Y","3.22% ON FIRST $100,000 AND 1.15% ON REMAINDER","Detached",,"1","No",,"$1,250,000",,"WELCOME TO CLIFFSTONE. Highlights! GREEN..Perfectly tucked along dead-end road with serene protected parkside wraparound backdrop! SPACE. Stunning curb appeal+high-end finish top-bottom. Boasting flat entry to impressive main level designed for entertainment with open luxury kitchen, large covered patio, spacious living+open flex space. Above: 4 spacious beds inc/Sprawling Master+Spa Bath on Forest. Perfect layout for family+executive..QUALITY. Renowned community by reputable local Foxridge/Qualico. 6 years young w/balance of warranty..BASEMENT. Bring your ideas! Unfinished 1064ft bright, walkout daylight space w/views perfect for future 1-2 in-law/rental suite. HOOD. Away from the noise yet close to town! Easy commuter via Kanaka-Bypass. Walk to Kanaka Regional Park+Schools! WON'T LAST.","SHOW BY APPT: TUES MAY 11-5:30-7, SUN MAY 9 12-3PM. OFFERS AS RECEIVED. MUTUAL END TO TENANCY/JUNE 15-VACANT ONWARDS. BSMT: Walkout / Unfinished-Bring Contractor. MEASURE: To be verified by Buyer if important. COVID: Gloves/Waiver at Door/NoTouching.","$1,250,000","$363.27","4","$5,345.76","Walk","Nearby","0943838 B.C. LTD., INC.NO. BC0943838",,"2"
"Residential Detached","S","Silver Valley","$1,250,000","2016","HOUSE","1","13","5","2,854","Maple Ridge","R-3","House/Single Family","4","4","Residential Detached","5","5/4/2021","3,730.00","Yes","No",,,"Y","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BALANCE","Detached",,"0","No",,"$1,198,800",,"IN BETWEEN DREAMS. Highlights of a STUNNING+FULLY LOADED Home in NELSON PEAK.. GREEN. Enjoy Sunny+Private Yard facing Park Land-Enjoy ever Changing Colours of Nature Day&Night Throughout. SPACE. Impressive Design. Flat Entry to Stunning Main w/10ft Ceilings+Lush Green Backdrop.Dramatic Vaulted Great Room. Stunning Chef Kitchen w/Premium Appliance&Rich Cabinetry. Above:3Bedsinc/Sprawling Master W/Dream Morning Views+Ensuite w/Soaker Tub+Walk-In. CUSTOM. Luxurious Entertainer's BSMT: Premium Vinyl Floors, Spacious Rec Room+Custom Bar Room inc/Quartz+Shiplap, 1Bed+Luxury Bath & Flex/Office+Private Covered Patio. SONOS Built-In Sound. App Controlled Dimmers. Premium Blinds Package. COMMUNITY. Award Winning Quiet+Family No-Thru Loop- PORTRAIT HOMES. Nature Lover's Oasis-Trails+Mountains!","FOUND AN OWNER. PRIVACY-DO NOT SOLICIT. Measurements by Exelsior - Buyer to Verify if Important. COVID: Waiver at time of entry+sanitizer+mask.","$1,250,000","$437.98","4","$5,696.26","Near","Near","**Privacy Protected**",,"3"
"Residential Attached","S","Yaletown","$1,250,000","1994","APTU","1","9","27","1,239","Vancouver West","CD-1","Apartment/Condo","2","2","Residential Attached","5","4/19/2021","0.00","Yes","No",,,"Y","3.255% ON THE 1ST $100K & 1.1625% ON THE BALANCE","Attached",,"0",,,"$1,289,000",,"Amazing Panoramic City and False Creek views from this 2 bedroom/2 bath Yaletown Home! First class renovations & upgrades by Kindred Construction -  including Built-in Entertainment Wall, California Closet with Murphy bed and desk, Custom designed Bar with wine fridge, High-end kitchen featuring breakfast bar and very custom quartz backsplash countertop. Plenty of closet space and a large dressing area for your comfort. Floor-to-Ceiling windows lets in all natural light and views of the City, False Creek, and the water. 1 parking stall and 1 storage locker included. Seawall, parks, eateries and trendy Yaletown entertainment at your doorstep. Enjoy the Ultimate Urban Lifestyle!","Measurements are approximate, buyer to verify if deemed important. Professionally measured by iShot.ca Enterprises Inc. Parking:P3-262 (separate title PID 018-384-005 LMS1008) please include both PID & legal in CPS Docs: https://bit.ly/3xaRW4c","$1,250,000","$1,008.88","1","$3,581.02",,,"MATTHEW DAVID REID",,"1"
"Residential Attached","A","Yaletown","$1,250,000","2005","APTU","1","6","16","901","Vancouver West","DD","Apartment/Condo","2","2","Residential Attached","68","4/26/2021","0.00","Yes","No",,"2017","Y","3.22% ON THE 1ST $100K & 1.15% ON THE BALANCE","Attached",,"2",,,"$1,250,000",,"Welcome to this very special SE corner 2 bedroom home at The Bentley. Experience luxury at its finest! Completely renovated and redesigned: everythingwas either custom-made or special ordered from Europe.The condo features high-end appliances and top-notch materials with no corners being cut and no detail left unnoticed. Beautiful unobstructed views of Yaletown, False Creek and city skyline. Outstanding location right in the heart of Yaletown, steps away from dozens of restaurants, shops, transportation and seawall. 2 side by side parking stalls and 1 huge storage locker. Pets and rentals allowed.","Professionally measured by iShot. 2 side-by-side parking stalls #22 & 23; Huge storage locker #27. Showings by appointments. Offers as they come.",,,"2","$2,732.59",,,"DANIEL ADANSKI",,"1"
"Residential Detached","S","Central Lonsdale","$1,250,000","1946","HOUSE","2","8","75","1,440","North Vancouver","RS-1","House/Single Family","2","1","Residential Detached","2","3/8/2021","5,650.00","Yes","No",,,"Y","3.22% ON THE FIRST $100,000 + 1.15% ON THE BALANCE","Detached",,"1",,,"$1,299,999",,"Attention builders/renovators. Opportunity to bring all ideas and visions! Central location in Central Lonsdale on a family orientated street with a Southern view. Prime 5,650 sqft lot (50 x 113) RS-1 Zoning w/ lane access, detached garage & open parking in the back. Value mostly in the lot. Current house in original condition with 2 bedrooms on main level & an unfinished basement below (Suite potential). Decent distance from the #1 Highway separated by Lonsdale offramp in between. *Current view from front sees some of the Vancouver City skyline & The Lions Gate Bridge. A new build built upward could potentially see much more. Many newer houses on same block had the same idea. Walk to Lonsdale corridor shopping, restaurants, cafes, rec centre, sport fields, theatres, schools & parks","All measurements approximate & to be verified by the Buyer if deemed important. Lot value. Builders; RS-1 Zoning + Lane Access. Potential greater view with new build. Could be reno. Basement unfinished. Vacant. Was rented long term. Setback decently from #1 Hwy.","$1,250,000","$868.06","2","$3,617.15",,,"VILKO MACEK",,"2"
"Residential Attached","S","Fairview VW","$1,250,000","1981","APTU","1","7","40","1,120","Vancouver West","FM-1","Apartment/Condo","2","2","Residential Attached","4","4/13/2021","0.00","Yes","No",,,"Y","3.22%-1ST $100K/1.15% BAL","Attached",,"1",,,"$1,199,000",,"This is the one! You couldn't ask for a better place to call home. Portobello is a rarely found fully rain-screened building with newer windows, doors, piping and roof and lobby. The apartment itself is a sprawling 2 bed/ 2 bath Southeast-facing corner unit with a newly completed high-spec renovation. Engineered oak h/w adorns the floors, custom millwork kitchen with granite countertops and a brand-new gorgeous gas fireplace. King-sized master bedroom with walk-in closet and master bath with real stone surfaces. The show stopper of this suite is the absolutely beautifully landscaped 700 sq ft private patio oasis. Lovely city views from the living room. This place is the complete package, walking distance to everything. Bonus: 1 gated underground Parking + Locker. 2 cats allowed, no dogs.","Measurements by Archiplano, to be verified by buyer if important. Strata plan 1079 sq ft. Offers: see DRPO in documents. Showings by appointment daily starting Wednesday April 14, 2021.","$1,250,000","$1,116.07","1","$0.00","1","1","1262955 BC LTD",,"1"
"Residential Detached","A","Albion","$1,250,000","1977","HOUSE","1","7","44","1,356","Maple Ridge","RS-3","House/Single Family","3","1","Residential Detached","66","4/28/2021","8,712.00",,"No",,,"Y","3.255% ON 1ST $100,000 + 1.1625% ON BALANCE","Detached",,"1",,,"$1,250,000",,"~~~~~OPPORTUNITY KNOCKS~~~~~~ Located in the heart of Albion this 3 Bedroom, 1 bath rancher situated on over 8500 sq ft lot. Development potential for R-3 Lot'sl, to be sold in conjunction with neighbouring property. Please email danny@dannyandclaudio.com for information package.","Attached TEAM addendum MUST be incorporated into all offers before they are presented.  Measurements approx. and should be verified by BUYER/BUYER'S AGENT if important.",,,"8","$4,166.07","2 Blocks","1 Block","Wendy Vincent / Roy Vincent",,"1"
"Residential Detached","A","Albion","$1,250,000","1960","HOUSE","1","9","61","1,473","Maple Ridge","RS-3","House/Single Family","3","1","Residential Detached","66","4/28/2021","8,712.00","No","No",,,"Y","3.255% ON 1ST $100,000 + 1.1625% ON BALANCE","Detached",,"1",,,"$1,250,000",,"~~~~~OPPORTUNITY KNOCKS~~~~~~ Located in the heart of Albion this 3 Bedroom, 1 bath rancher situated on over 8500 sq ft lot. Development potential for R-3 Lot'sl, to be sold in conjunction with neighbouring property. Please email danny@dannyandclaudio.com for information package. Currently Tenanted With Great Tenants On A Month To Month Lease","Attached TEAM addendum MUST be incorporated into all offers before they are presented.  Measurements approx. and should be verified by BUYER/BUYER'S AGENT if important.",,,"4","$3,882.65","2 Blocks","1 Block","Ngoc Tra Phan / Oanh Thi Phuong Tran",,"1"
"Residential Detached","S","Bowen Island","$1,250,000","2000","HOUSE","1","9","21","1,582","Bowen Island","SR-2","House/Single Family","4","2","Residential Detached","9","4/12/2021","14,972.00",,"No",,,"Y","3.22% ON FIRST $100K AND 1.15% ON BALANCE","Detached",,"1",,,"$1,300,000",,"Totally unique, with the perfect blend of form and function. This 3-4 bedroom home features flexibility for offices/work-from-home arrangements. Designed by architect Barry Griblin, and built with an eye for detail. Includes thoughtful touches such as birdseye maple inlays on the floor, and exposed timbers. Set back from the road on a park-like property, and also featuring a two car garage with an open plan 494 sf studio/inlaw-suite above. Easy walking distance to Clipper Beach, and close to King Edward Bay and Bluewater Beaches, as well as hiking trails up Mount Gardner.","Lot size from BC Assessment. Property contains unauthorized accommodation. Offers to be reviewed no earlier than April 19th at 5pm.","$1,250,000","$790.14","2","$4,217.00",,,"Robert John McKnight",,"3"
"Residential Detached","A","Birchland Manor","$1,250,000","1969","HOUSE","1","10","52","1,922","Port Coquitlam","RS1","House/Single Family","3","2","Residential Detached","3","6/30/2021","7,320.00","Yes","No",,,"Y","3.255% ON THE 1ST 100K AND 1.1625% ON THE BALANCE","Detached",,"2",,,"$1,250,000",,"Beautifully updated spacious family home in Birchland Manor, a great neighbourhood to raise your family. This home has many upgrades, including roof, windows, furnace, and hot water tank. Heated hardwood floors in kitchen, main bath and master bedroom. Updated kitchen includes quartz counter tops, new cabinets. Main bath is fully updated with claw foot bathtub, shower enclosure and a linen closet. Large Master and good size 2nd and 3rd bedrooms. There is a large partially covered deck off the kitchen looking out over a huge private backyard which backs onto a green belt. Just a few steps to Birchland Elementary and walking distance to Minnekhada Middle School and Terry Fox High School. Room to park an RV or trailer. Showings are by appointment only.","All showings are by appointment only. Offers to be emailed to listing realtor. Sellers are son and daughter in-law of listing realtor. ALL MEASUREMENTS BY BC FLOORPLAN.",,,"5","$3,949.47","1/2 block","2 blocks","KEVIN ALAN SORENSEN / ERIN GEORGETTE SORENSEN",,"2"
"Residential Attached","S","Marpole","$1,250,000","2019","TWNHS","1","8","2","1,361","Vancouver West","MF","Townhouse","3","3","Residential Attached","83","12/31/2020","0.00",,"No",,,"Y","3.275% ON THE FIRST $100K AND 1.125% ON BALANCE","Attached",,"0",,,"$1,268,000",,"LARGEST PLAN IN THE FRONT ROW ,QUIET INSIDE !MASTER ROOM AND SENCOND BEDROOM FACING INSIDE COURT YARD.The Oak + Park Town homes by Alabaster Homes! This is a 3 bedroom plus den + office(1361 sq.f) town home in the heart of Marpole at the corner of Oak St & Park Dr . Designed by Ciccozzi Architecture. This home has a functional floorplan with modern finishes, ample outdoor space, AC and 1 regular size parking space. Within walking distance from shopping, schools, transit and Marpole Oakridge Community Centre. School catchments are Sir Winston Churchill Secondary with excellent IB programmer and Sir Wilfred Laurie Elementary School.","LARGEST PLAN IN FRONT ROW,very quiet inside ,come into to experience  Very easy to showing ,Motivated seller ,try your offer!","$1,250,000","$918.44","1","$3,809.24",,,"WANG HUI LING",,"4"
"Residential Detached","S","Knight","$1,250,000","1949","HOUSE","1","7","72","1,652","Vancouver East","RS-1","House/Single Family","4","2","Residential Detached","1","1/25/2021","3,201.00",,"No",,,"Y","3.2% ON THE FIRST $100K AND 1.15% ON BALANCE","Detached",,"0",,,"$1,250,000",,"Bright corner South facing solid home, 2 level over 1600 sq.ft., 4 bedrooms, 2 baths, potential 2 kitchens for mortgage helper, 2 separated metres, excellent location close to transit and school, easy access to UBC University, downtown, metro town, Richmond. Great opportunity for first time buyer or developer","Measurement taken from city assessment, measurement approximately, verify by buyer. All offers email to georginawongrealty@gmail.com","$1,250,000","$756.66",,"$4,297.65",,,"**Privacy Protected**",,"2"
"Residential Attached","S","University VW","$1,250,000","2019","APTU","1","6","2","1,033","Vancouver West","APARTM","Apartment/Condo","3","2","Residential Attached","15","3/20/2021","0.00","Yes","No",,,"Y","3.275% ON THE FIRST $100K AND 1.16% ON BALANCE","Attached",,"0",,,"$1,268,000",,"Eton by Polygon - a prestigious parkside tower at UBC's Wesbrook Village. Designed by renowned architect Walter Francl, this community features dramatic landscaping and an impressive water feature. This 3-bed, 2-bath Southwest-facing home boasts A/C, Bosch appliances, a stylish kitchen and a generous deck. Bedrooms are located at the opposite ends of the home to maximize privacy. Enjoy the convenience of double sinks and a generous walk-in shower in the ensuite. GREAT OPEN VIEW TO SMITH PARK","MESURMENTS FROM LISTING AGENT. EASY TO SHOW ,PLEASE ALL WITH MASK WHEN SHOWING.THIRD BEDROOM NO WINDOW ,DOOR WAS CHANGED TO SLIDE DOOR ALLOW MORE SPACE INSIDE FOR PUTTING BED.ONE PARKING ONE LOCKER ","$1,250,000","$1,210.07","1","$2,251.90",,,"MA CHONG KAI",,"1"
